carat;cut;color;clarity;price
1.01;3;7;2;4260
1.01;2;7;2;4260
1;4;3;2;4260
1.01;4;4;2;4260
0.9;4;4;3;4260
1.01;3;1;5;4262
1.01;3;3;2;4262
0.8;3;6;4;4263
1.01;1;2;5;4263
1.09;4;3;2;4264
0.94;5;3;4;4264
0.96;3;4;3;4265
1;1;6;2;4265
0.91;2;7;3;4265
1.11;5;1;4;4265
1;2;6;2;4265
0.93;4;3;5;4265
0.9;5;3;4;4266
1.06;3;2;3;4267
1.06;4;3;2;4267
0.91;4;5;3;4267
0.9;3;5;4;4268
0.8;5;4;8;4268
1.03;3;3;2;4268
0.9;2;5;4;4268
0.9;2;5;4;4268
1.21;5;1;4;4268
1.03;4;5;2;4268
1.01;5;4;2;4269
0.9;5;4;4;4269
0.9;3;4;4;4269
0.9;3;4;4;4269
0.9;3;4;4;4269
0.9;4;4;4;4269
0.9;2;4;4;4269
1;3;5;2;4269
0.9;4;5;3;4269
1.01;4;4;2;4269
1.1;5;2;2;4269
1.21;2;1;2;4269
1.21;5;1;3;4269
1.01;5;4;2;4270
1.01;3;5;2;4270
0.81;4;5;5;4270
1.06;4;2;2;4270
1.15;5;4;2;4270
1.01;3;6;2;4270
1.01;3;4;3;4271
0.83;4;6;4;4271
1.13;5;2;2;4271
1.11;3;2;3;4273
1.11;4;2;3;4273
1;3;3;2;4273
1;2;2;3;4273
1.09;5;2;3;4273
1.09;1;2;3;4273
1.02;5;4;3;4273
1.2;3;5;2;4274
0.74;2;7;7;4274
1.01;2;3;3;4274
1.18;5;1;2;4274
1;4;5;2;4274
1.03;5;3;3;4274
0.92;5;7;3;4274
1.03;5;3;3;4274
0.96;5;7;2;4274
1.2;5;5;2;4274
0.65;4;7;6;4275
1.1;4;1;3;4275
1.01;5;5;3;4276
0.9;3;4;4;4276
1.1;3;3;3;4276
1.1;3;3;3;4276
1.08;3;2;3;4276
1.14;4;2;2;4276
1.07;4;1;3;4276
1;2;3;3;4276
1.01;2;5;3;4276
1.01;2;5;3;4276
1.01;1;5;3;4276
1.01;1;5;3;4276
1.01;1;7;3;4276
1.01;4;5;3;4276
1.12;5;6;2;4277
1.29;1;4;1;4277
0.9;1;7;4;4277
1.04;4;4;2;4277
1.04;5;4;2;4277
1.04;5;4;2;4277
0.9;2;6;4;4278
1;4;1;4;4278
0.33;4;6;3;579
0.33;4;6;3;579
0.33;5;3;5;579
0.33;4;4;4;579
0.33;4;6;3;579
0.32;4;4;4;580
0.32;4;3;5;580
0.32;4;3;5;580
0.26;5;5;5;580
0.26;4;5;5;580
0.26;4;5;5;580
0.26;5;6;5;580
0.26;5;6;4;580
0.26;5;6;4;580
0.26;4;6;5;580
0.26;5;6;5;580
0.26;4;7;5;580
0.35;4;2;2;580
0.32;5;6;4;580
0.3;3;3;6;581
0.3;3;3;6;581
0.3;3;4;5;581
0.3;4;3;6;581
0.3;4;3;6;581
0.38;4;7;3;581
0.34;2;5;3;581
0.43;5;3;1;581
0.31;1;6;4;581
0.38;3;2;3;581
0.38;4;2;3;581
0.97;4;1;5;4278
1.07;5;4;2;4278
1.07;5;4;2;4278
1.24;5;6;2;4278
1.24;5;6;2;4278
1.07;5;4;2;4278
0.91;2;5;3;4279
0.91;3;5;3;4279
0.61;4;7;7;4279
1.03;4;5;2;4280
1.02;4;2;4;4281
1.02;4;2;4;4281
0.92;3;4;3;4281
0.64;4;7;7;4281
0.98;1;4;3;4281
1.05;1;2;5;4281
1.05;3;6;2;4281
1.13;3;5;2;4282
1.03;3;5;3;4282
1.03;4;1;4;4283
1.11;3;1;4;4283
1.1;3;1;2;4283
1.03;3;3;2;4283
1.03;4;3;2;4283
1.11;5;5;2;4283
1.07;5;6;2;4284
0.91;2;4;5;4284
0.91;2;4;5;4284
0.91;2;4;5;4284
0.81;5;7;5;4284
0.91;3;6;3;4284
1.02;3;5;2;4284
1;5;4;2;4284
1.5;1;1;1;4284
0.91;4;6;3;4284
1;4;4;2;4284
1.02;3;3;2;4284
1.02;5;2;3;4284
1.02;5;3;2;4284
1.02;5;2;3;4284
0.9;4;5;3;4284
1.02;5;3;2;4284
1.02;5;3;2;4284
1.02;4;3;2;4284
1.02;5;5;2;4284
0.72;4;6;6;4285
1.01;2;6;2;4285
1.02;3;6;2;4286
0.9;3;6;3;4286
0.92;5;4;4;4287
0.9;3;6;2;4288
0.71;2;7;4;4289
0.91;3;6;3;4289
0.9;3;7;3;4289
1.04;3;2;3;4290
1.04;5;2;3;4290
1.04;4;3;2;4290
1.03;4;4;2;4290
1.04;2;6;2;4290
1.12;4;3;3;4290
1.02;4;4;2;4291
1.02;3;4;2;4291
1.02;5;4;2;4291
1.02;3;4;2;4291
0.9;3;7;3;4291
1.29;5;2;2;4291
1.03;3;1;5;4292
1.05;3;2;3;4292
0.85;3;5;5;4293
0.56;4;7;8;4293
0.91;5;3;4;4293
1.18;3;1;2;4294
1.13;5;3;2;4294
1.01;3;1;3;4295
1;4;3;2;4295
1;3;7;2;4295
1;2;7;2;4295
1;3;7;2;4295
1;1;4;3;4295
1;3;4;3;4295
1;1;4;3;4295
1;3;7;2;4295
1;5;7;2;4295
1;5;7;2;4295
0.9;3;4;4;4296
0.9;2;4;4;4296
1.02;4;3;2;4297
0.9;3;4;5;4297
0.93;5;5;3;4297
0.91;2;3;5;4298
1.01;3;5;2;4298
1.01;5;6;3;4299
1.01;3;6;2;4299
1.01;3;5;2;4299
1.01;3;5;2;4299
1.01;4;4;2;4299
1.2;3;2;3;4301
1.2;5;3;2;4301
0.96;4;4;3;4301
1.01;2;5;2;4302
1.13;4;6;2;4303
0.91;3;7;3;4303
1.02;3;3;2;4303
1.09;5;1;5;4303
0.77;3;5;7;4304
0.93;3;6;3;4304
0.8;3;6;6;4304
1.01;3;5;2;4304
0.9;4;7;3;4304
0.9;3;7;3;4304
0.9;5;7;3;4304
0.9;5;7;3;4304
0.9;5;7;3;4304
0.9;3;7;3;4304
0.9;3;7;3;4304
0.9;5;7;3;4304
0.9;5;7;3;4304
0.9;5;7;3;4304
1;2;3;4;4305
1.01;3;3;3;4306
1.01;3;3;3;4306
1.13;4;2;2;4307
1.11;3;6;2;4307
1.07;3;2;3;4307
1;2;6;2;4307
1.16;1;4;2;4307
1;3;6;2;4308
0.98;5;5;2;4308
1.01;5;6;2;4308
0.9;3;4;4;4309
0.9;2;4;4;4309
0.9;2;5;4;4309
0.9;2;3;5;4309
0.9;3;3;5;4309
0.9;3;3;5;4309
0.9;2;5;4;4309
0.9;5;3;5;4309
0.91;2;3;4;4309
0.9;5;4;4;4309
0.92;4;6;2;4309
0.9;3;4;4;4309
0.9;1;4;4;4309
0.9;4;4;4;4309
1.04;3;3;3;4310
1.21;5;5;2;4310
0.66;3;7;6;4311
1;3;6;2;4311
1;3;6;2;4311
1;1;7;2;4312
1;3;6;2;4312
1.21;3;1;3;4312
1;3;6;2;4312
1;2;6;2;4312
1.12;3;2;3;4312
1.1;2;2;3;4312
1.1;5;2;3;4312
1;1;3;6;4312
1;1;3;6;4312
1;5;3;6;4312
1;1;4;3;4312
1;1;5;4;4312
1;2;7;3;4312
1;4;3;2;4312
0.91;5;3;4;4313
1.01;3;2;3;4313
1.06;4;2;3;4313
1.07;4;3;2;4314
0.81;4;6;4;4314
0.9;4;4;2;4314
1.07;5;2;3;4314
1.07;3;6;3;4314
1.03;3;4;2;4315
0.9;3;6;3;4315
0.9;3;6;3;4315
0.9;3;6;3;4315
1.15;4;3;2;4315
0.81;4;7;4;4315
1.09;4;2;2;4315
0.9;2;6;4;4315
1.11;5;1;4;4315
0.91;3;4;4;4316
1;3;3;2;4316
1.11;3;1;3;4316
1.01;4;2;3;4316
1.04;3;3;3;4316
1.04;5;3;3;4316
1.01;5;5;2;4317
0.91;4;2;4;4317
0.93;4;3;3;4317
1.01;1;5;2;4317
0.84;3;5;6;4318
1.08;5;4;2;4318
0.9;4;5;3;4318
1.02;2;7;2;4318
1.08;5;4;2;4318
1.08;3;4;2;4318
1.05;5;4;2;4318
1.05;5;4;2;4318
1.05;3;4;2;4318
1.05;5;4;2;4318
1.02;5;5;2;4318
0.84;5;6;5;4318
1.02;3;5;2;4319
1.02;4;5;2;4319
1;5;4;2;4319
1.02;4;3;2;4319
1.07;5;5;2;4319
1.07;4;2;4;4319
1.16;5;4;2;4320
0.9;3;4;3;4320
0.65;4;7;7;4320
1.01;5;3;3;4320
1.01;2;3;3;4320
1.01;5;3;3;4320
1.45;1;5;1;4320
1.07;3;4;2;4321
0.9;5;3;4;4321
1;3;6;2;4321
1;3;6;2;4321
1;3;6;2;4321
1.04;5;5;2;4321
1.04;2;5;2;4321
1.12;5;2;4;4321
1.06;2;6;2;4321
1.09;3;7;2;4322
1.09;5;4;3;4322
1.09;5;4;3;4322
1.16;3;1;4;4323
0.7;4;7;5;4323
0.7;4;7;5;4323
1.04;4;3;2;4323
0.9;3;3;5;4324
0.9;3;3;5;4324
0.9;3;3;5;4324
1.17;5;5;2;4324
1.27;2;5;1;4324
0.9;4;5;3;4324
0.93;3;6;2;4325
0.71;4;7;6;4325
0.68;4;7;7;4325
0.84;4;4;5;4325
1.12;4;1;2;4325
1.03;4;3;2;4325
0.92;4;3;3;4325
1.03;2;3;3;4326
1.03;3;3;3;4326
1.01;2;4;3;4326
0.92;2;5;3;4326
1.03;5;2;3;4326
1.16;5;1;3;4326
1.16;5;2;2;4326
1.03;3;6;2;4326
1.01;5;4;2;4327
1.01;2;4;2;4327
0.92;3;7;2;4327
0.82;4;7;4;4327
1.01;5;4;2;4327
1.01;5;4;2;4327
1.01;5;4;2;4327
1.01;5;4;2;4327
1.01;4;4;2;4327
1.01;5;4;2;4327
1.01;4;4;2;4327
1.01;5;4;2;4327
1.01;5;4;2;4327
1.01;5;4;2;4327
1.01;5;4;2;4327
0.9;3;3;4;4328
0.9;3;3;5;4328
1;1;5;3;4328
1.15;5;6;2;4328
1.15;5;6;2;4328
1.03;1;2;5;4328
1.03;5;6;2;4328
1.5;1;2;2;4328
0.92;4;3;5;4328
1.19;3;1;2;4329
1.04;5;7;2;4330
1.01;5;6;3;4330
1.05;4;3;2;4331
1.05;4;3;2;4331
1.25;5;1;2;4331
1.19;5;3;2;4332
0.91;5;6;3;4332
1.04;3;3;2;4332
1.01;3;5;2;4332
1.01;3;5;2;4332
1.06;4;2;3;4333
1.08;4;3;3;4333
0.96;4;5;5;4333
1;5;5;2;4333
1;5;5;2;4333
1;5;5;2;4333
0.91;3;5;2;4334
0.88;4;3;7;4334
0.9;5;6;4;4334
0.9;2;7;4;4334
0.9;5;6;3;4334
0.78;4;7;5;4336
1.01;4;2;2;4336
0.39;2;1;4;581
0.39;4;1;4;581
0.39;3;4;2;581
0.38;5;2;3;581
0.39;5;1;4;581
0.25;4;4;7;582
0.25;4;4;7;582
0.25;4;4;7;582
0.31;4;6;3;582
0.25;4;4;8;582
0.25;3;5;6;583
0.23;3;5;6;583
0.23;3;5;6;583
0.23;3;5;6;583
0.23;3;5;7;583
0.23;3;5;7;583
0.23;3;5;7;583
0.23;3;6;7;583
0.23;3;6;7;583
0.36;3;3;4;583
0.27;4;5;6;583
0.27;4;5;4;583
0.27;4;5;4;583
0.37;4;5;3;583
0.37;5;1;4;583
0.37;5;1;4;583
0.31;4;4;5;583
0.31;2;4;5;583
0.31;2;5;4;583
0.31;4;5;4;583
1.01;4;2;2;4336
0.74;2;5;7;4336
1.01;3;1;4;4337
0.91;4;3;3;4337
1.21;5;2;2;4337
1.01;3;7;2;4338
1.01;2;7;2;4338
1.01;5;7;2;4338
1.01;2;7;2;4338
1.01;5;4;3;4338
1.23;5;1;4;4338
1.01;5;4;3;4338
1.01;5;7;2;4338
1.01;5;4;3;4338
1.01;5;7;2;4338
1.01;5;4;3;4338
0.72;3;6;7;4339
1.01;2;5;3;4339
1.01;2;5;3;4339
1.07;3;4;2;4340
1;5;5;2;4340
1.25;5;2;2;4340
1.25;5;4;2;4340
1.02;3;3;2;4341
0.7;4;5;7;4341
1.02;5;4;3;4341
0.95;5;7;2;4341
1.08;4;3;2;4344
1.04;4;2;3;4344
0.91;2;6;4;4345
1.52;5;4;1;4345
1.01;3;1;3;4346
1.2;2;7;1;4346
1.03;4;1;2;4347
1.15;5;1;3;4347
1.15;5;2;2;4347
1.15;4;1;3;4347
1.02;3;3;3;4348
1;3;7;2;4348
1.13;3;2;4;4348
1.01;5;3;4;4348
1.09;3;3;2;4349
1.13;5;3;2;4350
0.92;5;7;3;4350
0.78;4;7;5;4350
1.01;4;4;2;4350
0.93;3;3;4;4351
0.9;4;7;3;4351
1.01;3;6;2;4352
0.91;5;7;3;4352
1.34;3;3;2;4352
1.18;3;1;2;4353
1.27;5;4;2;4353
1.02;4;3;2;4353
0.9;2;6;5;4353
1.02;3;1;4;4354
1.1;5;3;3;4354
1.05;5;5;2;4354
1.08;4;2;3;4355
0.9;5;3;4;4355
1.01;4;6;2;4355
1.01;5;6;2;4355
1.01;3;6;2;4355
1.01;3;6;2;4355
1.01;3;6;2;4355
1.01;3;6;2;4355
1.01;2;6;2;4355
1.01;3;5;2;4355
1.01;5;2;3;4355
0.97;2;2;4;4355
0.9;5;3;6;4355
0.9;5;3;6;4355
1.08;5;2;3;4355
1.01;1;3;6;4355
1.01;5;3;2;4355
0.96;4;4;3;4355
0.96;4;4;3;4355
1.01;2;5;3;4355
1.01;5;2;3;4355
1.01;5;4;2;4355
1.1;3;2;3;4356
1.02;2;5;2;4356
1.01;4;3;2;4357
1.06;2;5;2;4357
0.91;5;4;4;4357
0.9;3;4;5;4358
1.02;4;3;2;4360
0.91;4;4;2;4360
1.13;5;5;2;4360
1.1;2;7;2;4361
1.1;3;7;2;4361
1.09;4;1;4;4361
0.7;3;7;7;4362
1.03;5;2;3;4362
1.08;3;4;2;4362
1.01;5;4;2;4362
0.72;4;5;7;4362
0.8;4;5;5;4362
0.9;2;7;3;4362
1.07;5;6;2;4362
0.71;3;7;6;4363
1.01;3;6;2;4363
1.05;5;5;2;4363
1.02;4;4;2;4363
0.85;4;6;3;4363
1.05;5;5;2;4363
1.05;5;5;2;4363
1.04;3;5;2;4364
1.05;4;1;2;4364
0.96;5;6;3;4365
0.84;5;7;5;4365
1.07;5;5;2;4366
1.07;5;5;2;4366
1.02;4;4;2;4366
0.94;4;6;2;4366
1.2;4;2;3;4368
1.5;1;2;1;4368
1.2;1;2;3;4368
1.04;4;3;2;4368
1.04;5;3;3;4368
1.2;4;3;2;4368
1.02;2;5;2;4368
1.04;5;2;3;4368
1.04;5;2;3;4368
1.04;5;3;2;4368
1.2;5;3;2;4368
1.3;5;3;2;4368
1.2;1;3;2;4368
1;5;4;2;4368
1.04;5;3;2;4368
1;1;3;5;4368
1.04;4;3;2;4368
1;1;3;5;4368
0.51;1;5;6;4368
0.9;3;4;4;4369
1.01;3;3;3;4369
0.7;4;7;6;4369
0.9;4;3;4;4369
1.01;2;5;3;4369
0.91;3;3;5;4370
0.9;2;5;4;4370
0.9;2;5;4;4370
1.02;5;4;2;4370
1.02;3;4;2;4370
1.04;5;6;2;4370
1.02;4;4;2;4370
1.02;5;4;2;4370
1.13;4;1;2;4371
1.01;5;6;2;4371
1.09;3;1;4;4372
1.06;3;3;2;4372
1.06;5;2;3;4372
1;3;5;2;4372
1;3;5;2;4372
1.06;5;5;2;4372
1;4;5;2;4372
1;4;5;2;4372
1;5;2;4;4372
1;2;5;3;4372
1;3;5;2;4372
0.73;4;7;6;4372
0.84;4;4;5;4372
0.93;5;5;3;4373
1.12;5;2;3;4373
1.12;3;3;2;4373
1.02;3;5;2;4373
0.85;4;4;5;4373
0.85;4;7;3;4373
1.32;5;4;2;4373
1.03;3;4;2;4374
1.07;4;5;2;4374
0.93;4;6;3;4374
1.05;5;2;2;4374
1.07;4;6;2;4374
1.07;5;3;4;4374
1.04;4;4;2;4375
1.04;4;4;2;4375
1.04;3;4;2;4375
1.01;3;2;3;4375
1.24;5;2;2;4375
1.24;1;5;2;4375
1.02;4;3;2;4375
0.93;2;4;3;4375
1.11;4;2;2;4377
0.76;4;7;5;4377
1.21;4;5;1;4377
0.83;4;7;4;4378
1.01;4;2;4;4378
0.92;5;6;3;4379
1;3;3;2;4379
0.9;3;5;3;4379
0.71;4;7;5;4380
1.02;5;4;3;4381
0.9;3;3;4;4381
0.9;2;7;3;4381
0.9;3;7;3;4381
0.9;2;7;3;4381
0.9;5;7;3;4381
0.9;3;7;3;4381
0.9;3;7;3;4381
0.9;3;7;3;4381
0.9;2;7;3;4381
0.9;3;7;3;4381
0.9;3;7;3;4381
0.9;2;3;7;4381
1.02;5;7;2;4381
1.02;1;7;2;4381
1.02;5;7;2;4381
1.02;5;7;2;4381
1.02;5;7;2;4381
0.9;3;6;3;4382
0.9;2;4;7;4382
1.03;4;3;2;4382
0.9;2;7;2;4382
0.76;4;6;7;4382
1;3;5;2;4383
1.09;4;3;2;4383
1.01;4;4;2;4383
0.74;4;5;8;4383
1.01;3;5;2;4384
1.03;5;3;3;4384
1.03;4;3;2;4384
0.9;5;6;3;4385
1.13;3;1;3;4385
0.9;5;6;3;4385
0.9;5;6;4;4385
1.13;4;2;2;4385
0.9;5;6;3;4385
0.9;5;6;3;4385
0.9;5;4;4;4386
0.9;3;4;4;4386
0.91;4;3;3;4386
1;2;5;2;4386
1.2;5;4;2;4387
1.44;5;2;1;4387
0.93;5;3;4;4387
0.8;4;4;5;4388
0.96;5;7;2;4388
1;2;3;3;4389
1;3;3;3;4389
1;2;3;3;4389
1;5;3;3;4389
1;2;3;3;4389
1;2;3;3;4389
0.91;3;7;3;4389
1;4;3;2;4390
1.1;4;1;3;4390
0.9;4;5;3;4390
1;3;6;2;4390
1.12;5;2;3;4390
1;5;6;2;4390
1;5;6;2;4390
1.13;3;1;3;4391
1.03;4;4;2;4391
1.08;2;5;2;4391
1.21;5;1;3;4391
1.21;5;2;2;4391
0.91;4;6;3;4392
1;3;6;2;4392
1;2;6;2;4394
1.09;5;3;2;4395
1.09;5;3;2;4395
1.16;2;5;2;4395
1;3;3;2;4395
1.03;4;1;3;4395
0.9;2;4;5;4395
1.01;5;4;3;4395
1.01;5;4;3;4395
0.9;3;5;4;4397
1.02;4;1;4;4397
1.02;4;1;4;4397
1.01;2;4;2;4397
1.02;1;3;2;4398
1.02;3;6;2;4398
1.02;2;6;2;4398
1.02;3;6;2;4398
1.02;3;6;2;4398
1.02;3;6;2;4398
1.02;4;6;2;4398
1.02;3;6;2;4398
1.05;3;6;2;4398
1.04;1;7;2;4398
1.02;4;4;2;4398
1;5;4;2;4398
1.02;5;5;2;4398
1.02;4;5;2;4398
1.02;1;7;3;4398
1.02;4;3;2;4398
0.77;3;5;7;4399
1.01;5;6;3;4399
1.01;2;6;3;4399
1.01;2;6;3;4399
1.01;3;6;3;4399
1.01;2;6;3;4399
1.14;5;5;2;4399
0.9;3;4;4;4400
0.9;3;4;4;4400
0.9;3;5;4;4400
1;2;6;2;4400
0.97;5;4;3;4400
0.31;3;5;4;583
0.31;2;5;4;583
0.31;4;5;4;583
0.31;4;5;4;583
0.31;5;5;4;583
0.31;3;5;4;583
0.31;2;5;4;583
0.31;3;4;5;583
0.31;4;5;4;583
0.31;3;5;4;583
0.31;4;5;4;583
0.35;4;5;3;583
0.35;5;5;3;583
0.35;4;5;3;583
0.35;4;5;3;583
0.35;2;5;3;583
0.35;2;5;3;583
0.35;5;5;3;583
0.35;3;5;3;583
0.26;3;6;6;584
0.32;3;6;3;584
0.32;3;6;3;584
0.5;1;5;1;584
0.34;4;7;3;584
0.37;2;3;4;584
0.37;3;3;4;584
0.37;2;3;4;584
0.37;5;2;5;584
0.34;5;7;3;584
0.3;3;6;4;585
1.07;5;4;2;4401
0.9;4;5;3;4401
0.9;3;4;3;4401
1.06;4;3;2;4401
1.03;4;2;3;4401
1.07;5;4;2;4401
0.9;2;4;5;4401
1.07;4;4;2;4401
1.06;4;3;2;4402
1.04;4;5;3;4403
0.9;4;3;4;4403
1.04;1;5;3;4403
1.04;4;3;2;4404
0.92;2;5;4;4404
1.02;3;6;2;4404
1.02;3;6;2;4404
0.97;3;3;3;4404
1.51;5;3;1;4404
1.21;3;2;3;4404
1.21;5;2;3;4404
1.15;3;2;2;4405
1.05;4;1;3;4405
1.05;4;1;3;4405
1;2;3;3;4405
0.93;2;4;3;4405
0.92;4;4;4;4405
1.06;4;2;4;4405
0.92;4;4;2;4406
0.92;2;6;4;4406
1.03;5;3;3;4406
1.03;3;3;3;4406
1.13;2;7;2;4406
0.9;5;7;3;4407
1.08;3;5;2;4407
1.08;5;5;2;4407
0.77;4;7;5;4407
1.03;4;4;2;4407
0.7;2;7;7;4407
1.23;5;4;2;4408
0.9;2;3;5;4409
1.25;5;1;2;4410
1.05;4;3;2;4410
1.05;4;3;2;4410
1.01;5;5;3;4412
1.01;3;2;3;4412
1.01;5;3;4;4412
0.81;4;5;5;4412
1.01;3;3;5;4412
1.01;5;6;2;4412
1.01;5;3;2;4412
1.06;3;1;4;4413
1.07;5;3;2;4413
1.07;3;3;2;4413
1;3;4;3;4413
1.01;4;2;3;4413
1.01;2;6;2;4413
1.08;4;3;3;4413
1.03;3;4;2;4413
1.03;5;4;2;4413
1.02;2;6;2;4414
1.02;3;6;2;4414
1.08;5;5;2;4414
1.1;3;3;3;4414
1.03;3;5;2;4414
1.03;3;5;2;4414
1.04;4;4;2;4414
1.03;2;5;2;4414
1.08;3;6;2;4415
1.01;3;5;2;4416
1.01;3;5;2;4416
1.01;2;5;2;4416
1.01;5;5;2;4416
1.01;5;5;2;4416
1.01;4;5;2;4416
1.01;5;5;2;4416
1.01;5;5;2;4416
1.01;5;5;2;4416
1.01;4;5;2;4416
1.01;2;5;2;4416
1.01;3;5;2;4416
1.01;3;5;2;4416
1;2;4;3;4416
1.06;4;3;4;4416
0.83;4;5;4;4417
1.01;1;4;3;4417
0.95;3;7;2;4418
1.15;3;3;2;4418
1.01;3;2;3;4418
1.01;5;5;3;4418
0.9;3;6;4;4419
1;3;7;2;4419
0.9;3;7;3;4419
0.9;4;6;4;4419
1.07;4;4;2;4419
0.9;2;7;3;4419
0.92;5;5;3;4420
0.86;4;4;5;4420
1.07;4;4;2;4421
1.1;3;3;2;4422
1.07;4;1;3;4422
1.12;4;1;4;4422
1.12;5;1;4;4422
1.04;4;2;3;4423
0.91;3;5;5;4423
1.17;5;2;2;4423
1.35;4;1;3;4423
1.17;5;1;3;4423
1.35;2;2;2;4423
1.35;1;2;2;4423
0.9;5;4;4;4424
1.03;1;4;3;4424
0.9;5;4;4;4424
1.16;4;4;2;4425
1.01;3;5;2;4425
1.01;4;1;4;4425
1;4;5;2;4425
0.93;2;4;5;4425
1.04;4;5;3;4426
1;3;6;2;4426
1.04;3;2;3;4426
0.95;5;4;3;4426
1.23;5;4;2;4426
1.04;2;5;2;4427
1.05;3;4;2;4427
1.04;3;5;2;4427
0.9;5;7;3;4427
1;4;7;2;4427
1;5;4;3;4427
1;2;7;2;4427
1;2;4;3;4427
0.9;3;3;5;4428
1.28;4;4;1;4428
0.9;4;3;5;4428
1.11;4;2;2;4428
0.91;5;7;3;4429
0.91;3;7;3;4429
1.05;3;4;3;4429
0.91;3;4;3;4429
0.91;4;6;3;4429
0.91;3;3;4;4430
1.13;5;3;2;4430
1.13;5;2;4;4430
0.9;3;3;6;4432
0.9;2;5;4;4432
0.9;5;3;6;4432
1.01;3;3;3;4432
1.01;3;3;3;4432
1.01;3;3;3;4432
1.01;2;3;3;4432
1.07;4;3;2;4434
1.03;4;2;3;4434
0.91;3;6;3;4434
1.01;4;6;2;4434
1.01;5;6;2;4434
1.01;3;6;2;4434
0.91;3;5;4;4434
1.01;5;6;2;4434
1.01;4;6;2;4434
0.91;5;6;3;4434
1.1;5;3;2;4435
0.9;4;7;3;4435
1.02;5;4;3;4435
1.04;3;3;2;4435
1.01;3;4;2;4435
1.01;3;4;2;4435
0.9;3;4;3;4435
1;3;6;2;4435
0.9;5;5;3;4435
0.9;5;6;4;4435
1.2;5;1;4;4435
1.1;5;2;3;4435
1;2;6;3;4435
0.9;3;5;3;4435
1;3;6;3;4435
1;1;6;3;4435
1;1;4;4;4435
1;5;6;3;4435
1.05;3;5;2;4436
1.04;5;6;2;4436
1.01;2;6;2;4436
1.13;3;4;2;4437
0.91;3;5;3;4437
1.15;5;5;2;4437
1.15;2;5;2;4437
1.19;5;2;2;4438
1.01;3;2;4;4438
0.9;3;7;3;4438
1.01;5;3;3;4439
0.7;4;5;6;4439
0.9;4;6;3;4439
0.91;1;7;4;4439
1.07;5;3;3;4440
0.56;3;7;8;4440
1.21;5;1;2;4440
1.01;2;6;2;4440
1.03;4;6;2;4441
1.03;5;6;2;4441
0.9;3;5;2;4441
1.03;1;7;3;4441
1.03;5;2;3;4441
1.03;2;7;3;4441
1.03;2;7;3;4441
1.11;3;2;2;4442
1.07;4;3;2;4442
1.01;5;4;2;4442
1.08;5;4;2;4442
1.2;3;4;2;4443
1.2;3;4;2;4443
1.08;4;1;3;4443
1.02;2;6;3;4443
1.02;2;6;3;4443
0.84;3;7;5;4443
0.9;5;6;3;4443
1.01;4;1;4;4443
0.91;3;7;3;4444
0.8;2;6;5;4444
1.09;5;6;2;4444
1.24;5;3;2;4444
1.01;3;6;2;4445
1;2;2;7;4445
1.05;5;5;3;4445
1.07;5;5;2;4446
1.07;2;5;2;4446
1.07;5;5;2;4446
0.9;3;7;3;4447
0.71;4;6;6;4447
0.93;5;7;3;4448
1.06;4;2;4;4449
0.9;3;6;5;4449
1.03;3;5;2;4449
1.13;4;5;2;4449
1.02;5;4;3;4449
1.01;3;3;3;4449
0.92;5;3;4;4451
1.04;3;1;4;4451
1.07;3;2;3;4451
0.85;5;5;6;4451
0.93;2;4;3;4452
0.9;4;4;3;4452
1.06;5;2;3;4452
1;5;2;4;4452
1.06;5;2;3;4452
1;4;5;2;4452
1;4;5;2;4452
1.06;4;3;2;4452
1.06;5;5;2;4452
1;5;5;2;4452
1;5;5;2;4452
1;5;5;2;4452
1;2;5;3;4452
1.06;4;3;2;4452
0.91;4;4;3;4453
1.07;2;6;2;4453
0.71;4;5;7;4454
1.03;4;5;2;4454
1.02;5;3;2;4455
0.9;3;3;5;4455
1.08;4;3;2;4455
1.2;3;2;2;4455
1.2;3;1;3;4455
1.08;4;3;2;4455
1.16;3;3;2;4455
1.16;3;3;2;4455
1.04;4;4;2;4455
0.9;5;4;3;4455
1.3;5;4;2;4455
1.17;3;3;2;4455
0.9;5;4;3;4455
1.02;5;5;3;4455
1.04;5;4;2;4455
1.04;4;4;2;4455
1.04;4;4;2;4455
1.02;1;3;5;4455
1;1;4;5;4455
1.02;4;2;3;4455
1.11;2;3;2;4456
1.11;3;3;2;4456
0.96;2;3;5;4456
1.09;5;4;2;4456
1.01;2;7;2;4457
1.02;4;5;2;4457
0.92;4;2;3;4457
1.1;2;4;2;4457
1.11;4;2;2;4457
0.7;4;5;7;4458
1.01;4;5;2;4458
1.01;4;5;2;4458
1.03;4;2;3;4458
1.07;4;3;4;4458
1.02;5;5;2;4459
1.06;4;4;2;4459
1.02;5;5;2;4459
1.02;5;5;2;4459
1.02;5;2;4;4459
0.91;5;4;5;4459
1;4;3;2;4459
1.02;2;7;2;4459
1.58;5;2;1;4459
0.9;2;4;5;4460
0.9;2;4;5;4460
0.3;3;4;5;585
0.3;3;4;5;585
0.38;3;5;2;585
0.4;5;2;2;585
0.28;3;4;7;586
0.28;3;4;7;586
0.28;4;4;6;586
0.28;4;4;6;586
0.28;4;3;7;586
0.39;4;1;4;586
0.31;4;4;5;586
0.23;4;6;5;586
0.23;4;6;5;586
0.37;4;4;3;586
0.37;4;4;3;586
0.37;4;4;3;586
0.37;4;4;3;586
0.32;4;5;3;586
